site_root,html_file,kind,original_ref,absolute_url,local_file,status,bytes,error
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\open-source-folosit-de-milioane-de-oameni.html,js,../../assets/js/99b28895640018f0-header.js,https://ionutojica.ro/assets/js/99b28895640018f0-header.js,../../assets/js/99b28895640018f0-header.js,skipped_existing,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\open-source-folosit-de-milioane-de-oameni.html,image,https://ionutojica.ro/wp-content/uploads/2025/02/logo-io-228-150x150.png,https://ionutojica.ro/wp-content/uploads/2025/02/logo-io-228-150x150.png,,missing_local_image_mapping,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\open-source-folosit-de-milioane-de-oameni.html,image,https://ionutojica.ro/wp-content/uploads/2025/02/logo-io-228.png,https://ionutojica.ro/wp-content/uploads/2025/02/logo-io-228.png,,missing_local_image_mapping,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\open-source-folosit-de-milioane-de-oameni.html,image,https://ionutojica.ro/wp-content/uploads/2025/02/logo-io-228.png,https://ionutojica.ro/wp-content/uploads/2025/02/logo-io-228.png,,missing_local_image_mapping,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\open-source-folosit-de-milioane-de-oameni.html,css,../../assets/css/et-divi-customizer-global.min-300c186e39.css,https://ionutojica.ro/assets/css/et-divi-customizer-global.min-300c186e39.css,../../assets/css/et-divi-customizer-global.min-300c186e39.css,skipped_existing,5253,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\open-source-folosit-de-milioane-de-oameni.html,css,../../assets/css/et-core-unified-tb-4691-deferred-901.min-13056da9fe.css,https://ionutojica.ro/assets/css/et-core-unified-tb-4691-deferred-901.min-13056da9fe.css,../../assets/css/et-core-unified-tb-4691-deferred-901.min-13056da9fe.css,skipped_existing,11014,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\open-source-folosit-de-milioane-de-oameni.html,image,https://ionutojica.ro/wp-content/uploads/2025/02/logo-ionutojicaro-183x38-1.png,https://ionutojica.ro/wp-content/uploads/2025/02/logo-ionutojicaro-183x38-1.png,../../images/posts/open-source-folosit-de-milioane-de-oameni/logo-ionutojicaro-183x38-1.png,relinked_existing_image,2759,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\open-source-folosit-de-milioane-de-oameni.html,image,https://ionutojica.ro/wp-content/uploads/2022/06/20220517-Wordpress-Trimite-emailuri.jpg,https://ionutojica.ro/wp-content/uploads/2022/06/20220517-Wordpress-Trimite-emailuri.jpg,../../images/posts/open-source-folosit-de-milioane-de-oameni/20220517-Wordpress-Trimite-emailuri.jpg,relinked_existing_image,100787,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\open-source-folosit-de-milioane-de-oameni.html,image,https://ionutojica.ro/wp-content/uploads/2025/02/logo-ionutojicaro-183x38-1.png,https://ionutojica.ro/wp-content/uploads/2025/02/logo-ionutojicaro-183x38-1.png,../../images/posts/open-source-folosit-de-milioane-de-oameni/logo-ionutojicaro-183x38-1.png,relinked_existing_image,2759,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\open-source-folosit-de-milioane-de-oameni.html,js,../../assets/js/82ec3d3c84390a2e-instantpage.js,https://ionutojica.ro/assets/js/82ec3d3c84390a2e-instantpage.js,../../assets/js/82ec3d3c84390a2e-instantpage.js,skipped_existing,2977,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\open-source-folosit-de-milioane-de-oameni.html,js,../../assets/js/6a358f5f1ef52298-footer.js,https://ionutojica.ro/assets/js/6a358f5f1ef52298-footer.js,../../assets/js/6a358f5f1ef52298-footer.js,skipped_existing,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\open-source-folosit-de-milioane-de-oameni.html,js,../../assets/js/comment-reply.min-cf0506e196.js,https://ionutojica.ro/assets/js/comment-reply.min-cf0506e196.js,../../assets/js/comment-reply.min-cf0506e196.js,skipped_existing,3026,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\open-source-folosit-de-milioane-de-oameni.html,js,../../assets/js/scripts.min-4a1d1f4553.js,https://ionutojica.ro/assets/js/scripts.min-4a1d1f4553.js,../../assets/js/scripts.min-4a1d1f4553.js,skipped_existing,274461,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\open-source-folosit-de-milioane-de-oameni.html,js,../../assets/js/b6a40b8c22e5dd0e-smoothscroll.js,https://ionutojica.ro/assets/js/b6a40b8c22e5dd0e-smoothscroll.js,../../assets/js/b6a40b8c22e5dd0e-smoothscroll.js,skipped_existing,5644,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\open-source-folosit-de-milioane-de-oameni.html,js,../../assets/js/jquery.fitvids-4a1d1f4553.js,https://ionutojica.ro/assets/js/jquery.fitvids-4a1d1f4553.js,../../assets/js/jquery.fitvids-4a1d1f4553.js,skipped_existing,3349,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\open-source-folosit-de-milioane-de-oameni.html,js,../../assets/js/frontend-bundle.min-0b9ad90b74.js,https://ionutojica.ro/assets/js/frontend-bundle.min-0b9ad90b74.js,../../assets/js/frontend-bundle.min-0b9ad90b74.js,skipped_existing,6155,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\open-source-folosit-de-milioane-de-oameni.html,js,../../assets/js/d71b75b2327258b1-common.js,https://ionutojica.ro/assets/js/d71b75b2327258b1-common.js,../../assets/js/d71b75b2327258b1-common.js,skipped_existing,940,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\open-source-folosit-de-milioane-de-oameni.html,js,../../assets/js/dbc5e6bbc06705d8-multi-recaptcha.js,https://ionutojica.ro/assets/js/dbc5e6bbc06705d8-multi-recaptcha.js,../../assets/js/dbc5e6bbc06705d8-multi-recaptcha.js,skipped_existing,1346,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\open-source-folosit-de-milioane-de-oameni.html,js,https://www.google.com/recaptcha/api.js?render=6LdsQs8qAAAAACZBT2OHfn2wbg8kW0rwPy1mKVqK&ver=3.0,https://www.google.com/recaptcha/api.js?render=6LdsQs8qAAAAACZBT2OHfn2wbg8kW0rwPy1mKVqK&ver=3.0,,skipped_external_or_subdomain,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\open-source-folosit-de-milioane-de-oameni.html,js,../../assets/js/e249bb3d551c3022-akismet-frontend.js,https://ionutojica.ro/assets/js/e249bb3d551c3022-akismet-frontend.js,../../assets/js/e249bb3d551c3022-akismet-frontend.js,skipped_existing,7205,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,js,https://www.gstatic.com/recaptcha/releases/ne1iDVwClkE7nKD3uA9Vqsvl/recaptcha__ro.js,https://www.gstatic.com/recaptcha/releases/ne1iDVwClkE7nKD3uA9Vqsvl/recaptcha__ro.js,,skipped_external_or_subdomain,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,image,https://ionutojica.ro/wp-content/uploads/2025/02/logo-ionutojicaro-183x38-1.png,https://ionutojica.ro/wp-content/uploads/2025/02/logo-ionutojicaro-183x38-1.png,../../images/posts/phishing/logo-ionutojicaro-183x38-1.png,relinked_existing_image,2759,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,css,../../assets/css/7151e5bd3c882af5-general.css,https://ionutojica.ro/assets/css/7151e5bd3c882af5-general.css,../../assets/css/7151e5bd3c882af5-general.css,skipped_existing,5668,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,css,../../assets/css/00e22c5ba428f391-style.css,https://ionutojica.ro/assets/css/00e22c5ba428f391-style.css,../../assets/css/00e22c5ba428f391-style.css,skipped_existing,161,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,css,../../assets/css/00e22c5ba428f391-style.css,https://ionutojica.ro/assets/css/00e22c5ba428f391-style.css,../../assets/css/00e22c5ba428f391-style.css,skipped_existing,161,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,js,../../assets/js/jquery.min-c8a53ae4de.js,https://ionutojica.ro/assets/js/jquery.min-c8a53ae4de.js,../../assets/js/jquery.min-c8a53ae4de.js,skipped_existing,87553,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,js,../../assets/js/99b28895640018f0-header.js,https://ionutojica.ro/assets/js/99b28895640018f0-header.js,../../assets/js/99b28895640018f0-header.js,skipped_existing,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,image,https://ionutojica.ro/wp-content/uploads/2025/02/logo-io-228-150x150.png,https://ionutojica.ro/wp-content/uploads/2025/02/logo-io-228-150x150.png,,missing_local_image_mapping,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,image,https://ionutojica.ro/wp-content/uploads/2025/02/logo-io-228.png,https://ionutojica.ro/wp-content/uploads/2025/02/logo-io-228.png,,missing_local_image_mapping,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,image,https://ionutojica.ro/wp-content/uploads/2025/02/logo-io-228.png,https://ionutojica.ro/wp-content/uploads/2025/02/logo-io-228.png,,missing_local_image_mapping,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,css,../../assets/css/et-divi-customizer-global.min-300c186e39.css,https://ionutojica.ro/assets/css/et-divi-customizer-global.min-300c186e39.css,../../assets/css/et-divi-customizer-global.min-300c186e39.css,skipped_existing,5253,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,css,../../assets/css/et-core-unified-tb-4691-deferred-4594.min-394420ae18.css,https://ionutojica.ro/assets/css/et-core-unified-tb-4691-deferred-4594.min-394420ae18.css,../../assets/css/et-core-unified-tb-4691-deferred-4594.min-394420ae18.css,skipped_existing,11014,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,image,https://ionutojica.ro/wp-content/uploads/2025/02/logo-ionutojicaro-183x38-1.png,https://ionutojica.ro/wp-content/uploads/2025/02/logo-ionutojicaro-183x38-1.png,../../images/posts/phishing/logo-ionutojicaro-183x38-1.png,relinked_existing_image,2759,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,image,https://ionutojica.ro/wp-content/uploads/2025/02/logo-ionutojicaro-183x38-1.png,https://ionutojica.ro/wp-content/uploads/2025/02/logo-ionutojicaro-183x38-1.png,../../images/posts/phishing/logo-ionutojicaro-183x38-1.png,relinked_existing_image,2759,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,js,../../assets/js/82ec3d3c84390a2e-instantpage.js,https://ionutojica.ro/assets/js/82ec3d3c84390a2e-instantpage.js,../../assets/js/82ec3d3c84390a2e-instantpage.js,skipped_existing,2977,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,js,../../assets/js/6a358f5f1ef52298-footer.js,https://ionutojica.ro/assets/js/6a358f5f1ef52298-footer.js,../../assets/js/6a358f5f1ef52298-footer.js,skipped_existing,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,js,../../assets/js/comment-reply.min-cf0506e196.js,https://ionutojica.ro/assets/js/comment-reply.min-cf0506e196.js,../../assets/js/comment-reply.min-cf0506e196.js,skipped_existing,3026,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,js,../../assets/js/scripts.min-4a1d1f4553.js,https://ionutojica.ro/assets/js/scripts.min-4a1d1f4553.js,../../assets/js/scripts.min-4a1d1f4553.js,skipped_existing,274461,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,js,../../assets/js/b6a40b8c22e5dd0e-smoothscroll.js,https://ionutojica.ro/assets/js/b6a40b8c22e5dd0e-smoothscroll.js,../../assets/js/b6a40b8c22e5dd0e-smoothscroll.js,skipped_existing,5644,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,js,../../assets/js/jquery.fitvids-4a1d1f4553.js,https://ionutojica.ro/assets/js/jquery.fitvids-4a1d1f4553.js,../../assets/js/jquery.fitvids-4a1d1f4553.js,skipped_existing,3349,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,js,../../assets/js/frontend-bundle.min-0b9ad90b74.js,https://ionutojica.ro/assets/js/frontend-bundle.min-0b9ad90b74.js,../../assets/js/frontend-bundle.min-0b9ad90b74.js,skipped_existing,6155,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,js,../../assets/js/d71b75b2327258b1-common.js,https://ionutojica.ro/assets/js/d71b75b2327258b1-common.js,../../assets/js/d71b75b2327258b1-common.js,skipped_existing,940,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,js,../../assets/js/dbc5e6bbc06705d8-multi-recaptcha.js,https://ionutojica.ro/assets/js/dbc5e6bbc06705d8-multi-recaptcha.js,../../assets/js/dbc5e6bbc06705d8-multi-recaptcha.js,skipped_existing,1346,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,js,https://www.google.com/recaptcha/api.js?render=6LdsQs8qAAAAACZBT2OHfn2wbg8kW0rwPy1mKVqK&ver=3.0,https://www.google.com/recaptcha/api.js?render=6LdsQs8qAAAAACZBT2OHfn2wbg8kW0rwPy1mKVqK&ver=3.0,,skipped_external_or_subdomain,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\phishing.html,js,../../assets/js/e249bb3d551c3022-akismet-frontend.js,https://ionutojica.ro/assets/js/e249bb3d551c3022-akismet-frontend.js,../../assets/js/e249bb3d551c3022-akismet-frontend.js,skipped_existing,7205,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,js,https://www.gstatic.com/recaptcha/releases/MerVUtRoajKEbP7pLiGXkL28/recaptcha__ro.js,https://www.gstatic.com/recaptcha/releases/MerVUtRoajKEbP7pLiGXkL28/recaptcha__ro.js,,skipped_external_or_subdomain,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,image,https://ionutojica.ro/wp-content/uploads/2025/02/logo-ionutojicaro-183x38-1.png,https://ionutojica.ro/wp-content/uploads/2025/02/logo-ionutojicaro-183x38-1.png,../../images/posts/pornirea-vps-pentru-mautic/logo-ionutojicaro-183x38-1.png,relinked_existing_image,2759,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,image,https://ionutojica.ro/wp-content/uploads/2022/06/20220610-Server2.jpg,https://ionutojica.ro/wp-content/uploads/2022/06/20220610-Server2.jpg,../../images/posts/pornirea-vps-pentru-mautic/20220610-Server2.jpg,relinked_existing_image,189962,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,image,https://ionutojica.com/wp-content/uploads/2022/06/20220610-01-creare-cheie-SSH-1024x487.png,https://ionutojica.com/wp-content/uploads/2022/06/20220610-01-creare-cheie-SSH-1024x487.png,,missing_local_image_mapping,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,image,https://ionutojica.com/wp-content/uploads/2022/06/20220610-02-salvare-cheie-SSH-in-KeePass-1024x486.png,https://ionutojica.com/wp-content/uploads/2022/06/20220610-02-salvare-cheie-SSH-in-KeePass-1024x486.png,,missing_local_image_mapping,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,image,https://ionutojica.com/wp-content/uploads/2022/06/20220610-03-creare-cheie-SSH-in-Hetzner.png,https://ionutojica.com/wp-content/uploads/2022/06/20220610-03-creare-cheie-SSH-in-Hetzner.png,,missing_local_image_mapping,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,css,../../assets/css/7151e5bd3c882af5-general.css,https://ionutojica.ro/assets/css/7151e5bd3c882af5-general.css,../../assets/css/7151e5bd3c882af5-general.css,skipped_existing,5668,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,css,../../assets/css/00e22c5ba428f391-style.css,https://ionutojica.ro/assets/css/00e22c5ba428f391-style.css,../../assets/css/00e22c5ba428f391-style.css,skipped_existing,161,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,css,../../assets/css/00e22c5ba428f391-style.css,https://ionutojica.ro/assets/css/00e22c5ba428f391-style.css,../../assets/css/00e22c5ba428f391-style.css,skipped_existing,161,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,js,../../assets/js/jquery.min-c8a53ae4de.js,https://ionutojica.ro/assets/js/jquery.min-c8a53ae4de.js,../../assets/js/jquery.min-c8a53ae4de.js,skipped_existing,87553,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,js,../../assets/js/99b28895640018f0-header.js,https://ionutojica.ro/assets/js/99b28895640018f0-header.js,../../assets/js/99b28895640018f0-header.js,skipped_existing,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,image,https://ionutojica.ro/wp-content/uploads/2025/02/logo-io-228-150x150.png,https://ionutojica.ro/wp-content/uploads/2025/02/logo-io-228-150x150.png,,missing_local_image_mapping,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,image,https://ionutojica.ro/wp-content/uploads/2025/02/logo-io-228.png,https://ionutojica.ro/wp-content/uploads/2025/02/logo-io-228.png,,missing_local_image_mapping,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,image,https://ionutojica.ro/wp-content/uploads/2025/02/logo-io-228.png,https://ionutojica.ro/wp-content/uploads/2025/02/logo-io-228.png,,missing_local_image_mapping,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,css,../../assets/css/et-divi-customizer-global.min-300c186e39.css,https://ionutojica.ro/assets/css/et-divi-customizer-global.min-300c186e39.css,../../assets/css/et-divi-customizer-global.min-300c186e39.css,skipped_existing,5253,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,css,../../assets/css/et-core-unified-tb-4691-deferred-2340.min-342f2e0573.css,https://ionutojica.ro/assets/css/et-core-unified-tb-4691-deferred-2340.min-342f2e0573.css,../../assets/css/et-core-unified-tb-4691-deferred-2340.min-342f2e0573.css,skipped_existing,11014,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,image,https://ionutojica.ro/wp-content/uploads/2025/02/logo-ionutojicaro-183x38-1.png,https://ionutojica.ro/wp-content/uploads/2025/02/logo-ionutojicaro-183x38-1.png,../../images/posts/pornirea-vps-pentru-mautic/logo-ionutojicaro-183x38-1.png,relinked_existing_image,2759,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,image,https://ionutojica.ro/wp-content/uploads/2022/06/20220610-Server2.jpg,https://ionutojica.ro/wp-content/uploads/2022/06/20220610-Server2.jpg,../../images/posts/pornirea-vps-pentru-mautic/20220610-Server2.jpg,relinked_existing_image,189962,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,image,https://ionutojica.com/wp-content/uploads/2022/06/20220610-01-creare-cheie-SSH-1024x487.png,https://ionutojica.com/wp-content/uploads/2022/06/20220610-01-creare-cheie-SSH-1024x487.png,,missing_local_image_mapping,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,image,https://ionutojica.com/wp-content/uploads/2022/06/20220610-02-salvare-cheie-SSH-in-KeePass-1024x486.png,https://ionutojica.com/wp-content/uploads/2022/06/20220610-02-salvare-cheie-SSH-in-KeePass-1024x486.png,,missing_local_image_mapping,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,image,https://ionutojica.com/wp-content/uploads/2022/06/20220610-03-creare-cheie-SSH-in-Hetzner.png,https://ionutojica.com/wp-content/uploads/2022/06/20220610-03-creare-cheie-SSH-in-Hetzner.png,,missing_local_image_mapping,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,image,https://ionutojica.com/wp-content/uploads/2022/06/20220610-04-creare-Firewall-1024x203.png,https://ionutojica.com/wp-content/uploads/2022/06/20220610-04-creare-Firewall-1024x203.png,,missing_local_image_mapping,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,image,https://ionutojica.com/wp-content/uploads/2022/06/20220610-05-VPS-locatie.png,https://ionutojica.com/wp-content/uploads/2022/06/20220610-05-VPS-locatie.png,,missing_local_image_mapping,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,image,https://ionutojica.com/wp-content/uploads/2022/06/20220610-06-VPS-OS.png,https://ionutojica.com/wp-content/uploads/2022/06/20220610-06-VPS-OS.png,,missing_local_image_mapping,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,image,https://ionutojica.com/wp-content/uploads/2022/06/20220610-07-VPS-tip-1024x176.png,https://ionutojica.com/wp-content/uploads/2022/06/20220610-07-VPS-tip-1024x176.png,,missing_local_image_mapping,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,image,https://ionutojica.com/wp-content/uploads/2022/06/20220610-08-VPS-Firewall.png,https://ionutojica.com/wp-content/uploads/2022/06/20220610-08-VPS-Firewall.png,,missing_local_image_mapping,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,image,https://ionutojica.com/wp-content/uploads/2022/06/20220610-09-VPS-SSH.png,https://ionutojica.com/wp-content/uploads/2022/06/20220610-09-VPS-SSH.png,,missing_local_image_mapping,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,image,https://ionutojica.com/wp-content/uploads/2022/06/20220610-10-VPS-nume.png,https://ionutojica.com/wp-content/uploads/2022/06/20220610-10-VPS-nume.png,,missing_local_image_mapping,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,image,https://ionutojica.ro/wp-content/uploads/2025/02/logo-ionutojicaro-183x38-1.png,https://ionutojica.ro/wp-content/uploads/2025/02/logo-ionutojicaro-183x38-1.png,../../images/posts/pornirea-vps-pentru-mautic/logo-ionutojicaro-183x38-1.png,relinked_existing_image,2759,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,js,../../assets/js/82ec3d3c84390a2e-instantpage.js,https://ionutojica.ro/assets/js/82ec3d3c84390a2e-instantpage.js,../../assets/js/82ec3d3c84390a2e-instantpage.js,skipped_existing,2977,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,js,../../assets/js/6a358f5f1ef52298-footer.js,https://ionutojica.ro/assets/js/6a358f5f1ef52298-footer.js,../../assets/js/6a358f5f1ef52298-footer.js,skipped_existing,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,js,../../assets/js/comment-reply.min-cf0506e196.js,https://ionutojica.ro/assets/js/comment-reply.min-cf0506e196.js,../../assets/js/comment-reply.min-cf0506e196.js,skipped_existing,3026,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,js,../../assets/js/scripts.min-4a1d1f4553.js,https://ionutojica.ro/assets/js/scripts.min-4a1d1f4553.js,../../assets/js/scripts.min-4a1d1f4553.js,skipped_existing,274461,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,js,../../assets/js/b6a40b8c22e5dd0e-smoothscroll.js,https://ionutojica.ro/assets/js/b6a40b8c22e5dd0e-smoothscroll.js,../../assets/js/b6a40b8c22e5dd0e-smoothscroll.js,skipped_existing,5644,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,js,../../assets/js/jquery.fitvids-4a1d1f4553.js,https://ionutojica.ro/assets/js/jquery.fitvids-4a1d1f4553.js,../../assets/js/jquery.fitvids-4a1d1f4553.js,skipped_existing,3349,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,js,../../assets/js/frontend-bundle.min-0b9ad90b74.js,https://ionutojica.ro/assets/js/frontend-bundle.min-0b9ad90b74.js,../../assets/js/frontend-bundle.min-0b9ad90b74.js,skipped_existing,6155,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,js,../../assets/js/d71b75b2327258b1-common.js,https://ionutojica.ro/assets/js/d71b75b2327258b1-common.js,../../assets/js/d71b75b2327258b1-common.js,skipped_existing,940,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\posts\pornirea-vps-pentru-mautic.html,js,../../assets/js/dbc5e6bbc06705d8-multi-recaptcha.js,https://ionutojica.ro/assets/js/dbc5e6bbc06705d8-multi-recaptcha.js,../../assets/js/dbc5e6bbc06705d8-multi-recaptcha.js,skipped_existing,1346,
